//X,Y,Z,R,G,B,object_tag,object_id,spot,Original cloud index
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-18,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
13,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-19,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-20,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
14,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-21,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
15,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-22,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
16,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-23,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
17,-24,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-13,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-14,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-15,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-16,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-17,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
14,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
15,-18,0,245,121,0,25,0,0,0
